s_rw_0_32_0_1,系统参数调试使用,0,,
s_rw_0_32_0_2,系统参数调试使用,0,,
s_rw_0_32_0_3,系统参数调试使用,0,,
s_rw_0_32_0_4,系统参数调试使用,0,,
s_rw_0_32_0_5,系统参数调试使用,0,,
s_rw_0_32_0_6,系统参数调试使用,0,,
s_rw_0_32_0_7,系统参数调试使用,0,,
s_rw_0_32_0_8,系统参数调试使用,0,,
s_rw_0_32_0_9,系统参数系统运行参数查询,0,,
s_rw_0_32_0_10,系统参数系统运行参数查询,0,,
s_rw_0_32_0_11,系统参数系统运行参数查询,0,,
s_rw_0_32_0_12,系统参数系统运行参数查询,0,,
s_rw_0_32_0_13,系统参数系统运行参数查询,0,,
s_rw_0_32_0_14,系统参数系统运行参数查询,0,,
s_rw_0_32_0_15,系统参数系统运行参数查询,0,,
s_rw_0_32_0_16,系统参数系统运行参数查询,0,,
s_rw_0_32_0_17,系统参数系统运行参数查询,0,,
s_rw_0_32_0_18,系统参数系统运行参数查询,0,,
s_rw_0_32_0_19,系统参数系统运行参数查询,0,,
s_rw_0_32_0_20,系统参数系统运行参数查询,0,,
s_rw_0_32_0_21,系统参数系统运行参数查询,0,,
s_rw_0_32_0_22,系统参数系统运行参数查询,0,,
s_rw_0_32_0_23,系统参数系统运行参数查询,0,,
s_rw_0_32_0_24,系统参数系统运行参数查询,0,,
s_rw_0_1_0_25,系统参数室温开始自矫正按钮,0,,
s_rw_1_1_0_25,系统参数升级程序,0,,
s_rw_2_1_0_25,系统参数进入比例阀调整页面,0,,
s_rw_3_1_0_25,系统参数初始化结束,0,,
s_rw_4_12_0_25,系统参数预留,0,,
s_rw_16_16_0_25,系统参数室温标准测量值输入,0,,
m_rw_0_17_2_52,关模一段位置,0,,
m_rw_17_15_1_52,关模一段压力,0,,
m_rw_0_10_1_53,关模一段速度,0,,
m_rw_10_22_0_53,关模一段预留,0,,
s_rw_0_10_0_54,关模一段压力上升斜率,0,,
s_rw_10_10_0_54,关模一段压力下降斜率,0,,
s_rw_20_12_0_54,关模一段预留,0,,
s_rw_0_10_0_55,关模一段速度上升斜率,0,,
s_rw_10_10_0_55,关模一段速度下降斜率,0,,
s_rw_20_12_0_55,关模一段预留,0,,
m_rw_0_17_2_56,关模二段位置,0,,
m_rw_17_15_1_56,关模二段压力,0,,
m_rw_0_10_1_57,关模二段速度,0,,
m_rw_10_22_0_57,关模二段预留,0,,
s_rw_0_10_0_58,关模二段压力上升斜率,0,,
s_rw_10_10_0_58,关模二段压力下降斜率,0,,
s_rw_20_12_0_58,关模二段预留,0,,
s_rw_0_10_0_59,关模二段速度上升斜率,0,,
s_rw_10_10_0_59,关模二段速度下降斜率,0,,
s_rw_20_12_0_59,关模二段预留,0,,
m_rw_0_17_2_60,关模三段位置,0,,
m_rw_17_15_1_60,关模三段压力,0,,
m_rw_0_10_1_61,关模三段速度,0,,
m_rw_10_22_0_61,关模三段预留,0,,
s_rw_0_10_0_62,关模三段压力上升斜率,0,,
s_rw_10_10_0_62,关模三段压力下降斜率,0,,
s_rw_20_12_0_62,关模三段预留,0,,
s_rw_0_10_0_63,关模三段速度上升斜率,0,,
s_rw_10_10_0_63,关模三段速度下降斜率,0,,
s_rw_20_12_0_63,关模三段预留,0,,
m_rw_0_17_2_64,关模四段位置,0,,
m_rw_17_15_1_64,关模四段压力,0,,
m_rw_0_10_1_65,关模四段速度,0,,
m_rw_10_22_0_65,关模四段预留,0,,
s_rw_0_10_0_66,关模四段压力上升斜率,0,,
s_rw_10_10_0_66,关模四段压力下降斜率,0,,
s_rw_20_12_0_66,关模四段预留,0,,
s_rw_0_10_0_67,关模四段速度上升斜率,0,,
s_rw_10_10_0_67,关模四段速度下降斜率,0,,
s_rw_20_12_0_67,关模四段预留,0,,
m_rw_0_17_2_68,关模五段位置,0,,
m_rw_17_15_1_68,关模五段压力,0,,
m_rw_0_10_1_69,关模五段速度,0,,
m_rw_10_22_0_69,关模五段预留,0,,
s_rw_0_10_0_70,关模五段压力上升斜率,0,,
s_rw_10_10_0_70,关模五段压力下降斜率,0,,
s_rw_20_12_0_70,关模五段预留,0,,
s_rw_0_10_0_71,关模五段速度上升斜率,0,,
s_rw_10_10_0_71,关模五段速度下降斜率,0,,
s_rw_20_12_0_71,关模五段预留,0,,
m_rw_0_17_2_72,关模六段位置,0,,
m_rw_17_15_1_72,关模六段压力,0,,
m_rw_0_10_1_73,关模六段速度,0,,
m_rw_10_22_0_73,关模六段预留,0,,
s_rw_0_10_0_74,关模六段压力上升斜率,0,,
s_rw_10_10_0_74,关模六段压力下降斜率,0,,
s_rw_20_12_0_74,关模六段预留,0,,
s_rw_0_10_0_75,关模六段速度上升斜率,0,,
s_rw_10_10_0_75,关模六段速度下降斜率,0,,
s_rw_20_12_0_75,关模六段预留,0,,
m_rw_0_17_2_76,关模七段位置,0,,
m_rw_17_15_1_76,关模七段压力,0,,
m_rw_0_10_1_77,关模七段速度,0,,
m_rw_10_22_0_77,关模七段预留,0,,
s_rw_0_10_0_78,关模七段压力上升斜率,0,,
s_rw_10_10_0_78,关模七段压力下降斜率,0,,
s_rw_20_12_0_78,关模七段预留,0,,
s_rw_0_10_0_79,关模七段速度上升斜率,0,,
s_rw_10_10_0_79,关模七段速度下降斜率,0,,
s_rw_20_12_0_79,关模七段预留,0,,
m_rw_0_17_2_80,关模八段位置,0,,
m_rw_17_15_1_80,关模八段压力,0,,
m_rw_0_10_1_81,关模八段速度,0,,
m_rw_10_22_0_81,关模八段预留,0,,
s_rw_0_10_0_82,关模八段压力上升斜率,0,,
s_rw_10_10_0_82,关模八段压力下降斜率,0,,
s_rw_20_12_0_82,关模八段预留,0,,
s_rw_0_10_0_83,关模八段速度上升斜率,0,,
s_rw_10_10_0_83,关模八段速度下降斜率,0,,
s_rw_20_12_0_83,关模八段预留,0,,
m_rw_0_17_2_84,低压锁模位置,0,,
m_rw_17_15_1_84,低压锁模压力,0,,
m_rw_0_10_1_85,低压锁模速度,0,,
m_rw_10_22_0_85,低压锁模预留,0,,
s_rw_0_10_0_86,低压锁模压力上升斜率,0,,
s_rw_10_10_0_86,低压锁模压力下降斜率,0,,
s_rw_20_12_0_86,低压锁模预留,0,,
s_rw_0_10_0_87,低压锁模速度上升斜率,0,,
s_rw_10_10_0_87,低压锁模速度下降斜率,0,,
s_rw_20_12_0_87,低压锁模预留,0,,
m_rw_0_17_2_88,高压锁模位置,0,,
m_rw_17_15_1_88,高压锁模压力,0,,
m_rw_0_10_1_89,高压锁模速度,0,,
m_rw_10_22_0_89,高压锁模预留,0,,
s_rw_0_10_0_90,高压锁模压力上升斜率,0,,
s_rw_10_10_0_90,高压锁模压力下降斜率,0,,
s_rw_20_12_0_90,高压锁模预留,0,,
s_rw_0_10_0_91,高压锁模速度上升斜率,0,,
s_rw_10_10_0_91,高压锁模速度下降斜率,0,,
s_rw_20_12_0_91,高压锁模预留,0,,
m_rw_0_16_2_92,关模命令前延迟,0,,
m_rw_16_16_2_92,关模命令后延迟,0,,
s_rw_0_16_2_93,关模比例阀前延迟,0,,
s_rw_16_16_2_93,关模比例阀后延迟,0,,
m_rw_0_1_0_94,差动锁模使能,0,,
m_rw_1_15_2_94,差动锁模延迟时间,0,,
m_rw_16_16_2_94,低压保护时间,0,,
m_rw_0_4_0_95,关模段数设定,0,,
m_rw_4_28_0_95,预留,0,,
m_rw_0_16_2_96,关转开延迟时间,0,,
m_rw_16_16_0_96,预留,0,,
m_rw_0_17_2_102,开模一段位置,0,,
m_rw_17_15_1_102,开模一段压力,0,,
m_rw_0_10_1_103,开模一段速度,0,,
m_rw_10_22_0_103,开模一段预留,0,,
s_rw_0_10_0_104,开模一段压力上升斜率,0,,
s_rw_10_10_0_104,开模一段压力下降斜率,0,,
s_rw_20_12_0_104,开模一段预留,0,,
s_rw_0_10_0_105,开模一段速度上升斜率,0,,
s_rw_10_10_0_105,开模一段速度下降斜率,0,,
s_rw_20_12_0_105,开模一段预留,0,,
m_rw_0_17_2_106,开模二段位置,0,,
m_rw_17_15_1_106,开模二段压力,0,,
m_rw_0_10_1_107,开模二段速度,0,,
m_rw_10_22_0_107,开模二段预留,0,,
s_rw_0_10_0_108,开模二段压力上升斜率,0,,
s_rw_10_10_0_108,开模二段压力下降斜率,0,,
s_rw_20_12_0_108,开模二段预留,0,,
s_rw_0_10_0_109,开模二段速度上升斜率,0,,
s_rw_10_10_0_109,开模二段速度下降斜率,0,,
s_rw_20_12_0_109,开模二段预留,0,,
m_rw_0_17_2_110,开模三段位置,0,,
m_rw_17_15_1_110,开模三段压力,0,,
m_rw_0_10_1_111,开模三段速度,0,,
m_rw_10_22_0_111,开模三段预留,0,,
s_rw_0_10_0_112,开模三段压力上升斜率,0,,
s_rw_10_10_0_112,开模三段压力下降斜率,0,,
s_rw_20_12_0_112,开模三段预留,0,,
s_rw_0_10_0_113,开模三段速度上升斜率,0,,
s_rw_10_10_0_113,开模三段速度下降斜率,0,,
s_rw_20_12_0_113,开模三段预留,0,,
m_rw_0_17_2_114,开模四段位置,0,,
m_rw_17_15_1_114,开模四段压力,0,,
m_rw_0_10_1_115,开模四段速度,0,,
m_rw_10_22_0_115,开模四段预留,0,,
s_rw_0_10_0_116,开模四段压力上升斜率,0,,
s_rw_10_10_0_116,开模四段压力下降斜率,0,,
s_rw_20_12_0_116,开模四段预留,0,,
s_rw_0_10_0_117,开模四段速度上升斜率,0,,
s_rw_10_10_0_117,开模四段速度下降斜率,0,,
s_rw_20_12_0_117,开模四段预留,0,,
m_rw_0_17_2_118,开模五段位置,0,,
m_rw_17_15_1_118,开模五段压力,0,,
m_rw_0_10_1_119,开模五段速度,0,,
m_rw_10_22_0_119,开模五段预留,0,,
s_rw_0_10_0_120,开模五段压力上升斜率,0,,
s_rw_10_10_0_120,开模五段压力下降斜率,0,,
s_rw_20_12_0_120,开模五段预留,0,,
s_rw_0_10_0_121,开模五段速度上升斜率,0,,
s_rw_10_10_0_121,开模五段速度下降斜率,0,,
s_rw_20_12_0_121,开模五段预留,0,,
m_rw_0_17_2_122,开模六段位置,0,,
m_rw_17_15_1_122,开模六段压力,0,,
m_rw_0_10_1_123,开模六段速度,0,,
m_rw_10_22_0_123,开模六段预留,0,,
s_rw_0_10_0_124,开模六段压力上升斜率,0,,
s_rw_10_10_0_124,开模六段压力下降斜率,0,,
s_rw_20_12_0_124,开模六段预留,0,,
s_rw_0_10_0_125,开模六段速度上升斜率,0,,
s_rw_10_10_0_125,开模六段速度下降斜率,0,,
s_rw_20_12_0_125,开模六段预留,0,,
m_rw_0_17_2_126,开模七段位置,0,,
m_rw_17_15_1_126,开模七段压力,0,,
m_rw_0_10_1_127,开模七段速度,0,,
m_rw_10_22_0_127,开模七段预留,0,,
s_rw_0_10_0_128,开模七段压力上升斜率,0,,
s_rw_10_10_0_128,开模七段压力下降斜率,0,,
s_rw_20_12_0_128,开模七段预留,0,,
s_rw_0_10_0_129,开模七段速度上升斜率,0,,
s_rw_10_10_0_129,开模七段速度下降斜率,0,,
s_rw_20_12_0_129,开模七段预留,0,,
m_rw_0_17_2_130,开模八段位置,0,,
m_rw_17_15_1_130,开模八段压力,0,,
m_rw_0_10_1_131,开模八段速度,0,,
m_rw_10_22_0_131,开模八段预留,0,,
s_rw_0_10_0_132,开模八段压力上升斜率,0,,
s_rw_10_10_0_132,开模八段压力下降斜率,0,,
s_rw_20_12_0_132,开模八段预留,0,,
s_rw_0_10_0_133,开模八段速度上升斜率,0,,
s_rw_10_10_0_133,开模八段速度下降斜率,0,,
s_rw_20_12_0_133,开模八段预留,0,,
m_rw_0_17_2_134,开模九段位置,0,,
m_rw_17_15_1_134,开模九段压力,0,,
m_rw_0_10_1_135,开模九段速度,0,,
m_rw_10_22_0_135,开模九段预留,0,,
s_rw_0_10_0_136,开模九段压力上升斜率,0,,
s_rw_10_10_0_136,开模九段压力下降斜率,0,,
s_rw_20_12_0_136,开模九段预留,0,,
s_rw_0_10_0_137,开模九段速度上升斜率,0,,
s_rw_10_10_0_137,开模九段速度下降斜率,0,,
s_rw_20_12_0_137,开模九段预留,0,,
m_rw_0_17_2_138,开模十段位置,0,,
m_rw_17_15_1_138,开模十段压力,0,,
m_rw_0_10_1_139,开模十段速度,0,,
m_rw_10_22_0_139,开模十段预留,0,,
s_rw_0_10_0_140,开模十段压力上升斜率,0,,
s_rw_10_10_0_140,开模十段压力下降斜率,0,,
s_rw_20_12_0_140,开模十段预留,0,,
s_rw_0_10_0_141,开模十段速度上升斜率,0,,
s_rw_10_10_0_141,开模十段速度下降斜率,0,,
s_rw_20_12_0_141,开模十段预留,0,,
m_rw_0_16_2_142,开模命令前延迟,0,,
m_rw_16_16_2_142,开模命令后延迟,0,,
s_rw_0_16_2_143,开模比例阀前延迟,0,,
s_rw_16_16_2_143,开模比例阀后延迟,0,,
m_rw_0_16_0_144,开模保护时间,0,,
m_rw_16_16_2_144,开模慢延迟时间,0,,
m_rw_0_1_0_145,开模联动,0,,
m_rw_1_4_0_145,开模段数设定,0,,
m_rw_5_17_1_145,联动位置,0,,
m_rw_22_10_0_145,预留,0,,
m_rw_0_17_2_152,射出一段位置,0,,
m_rw_17_15_1_152,射出一段压力,0,,
m_rw_0_10_1_153,射出一段速度,0,,
m_rw_10_22_0_153,射出一段预留,0,,
s_rw_0_10_0_154,射出一段压力上升斜率,0,,
s_rw_10_10_0_154,射出一段压力下降斜率,0,,
s_rw_20_12_0_154,射出一段预留,0,,
s_rw_0_10_0_155,射出一段速度上升斜率,0,,
s_rw_10_10_0_155,射出一段速度下降斜率,0,,
s_rw_20_12_0_155,射出一段预留,0,,
m_rw_0_17_2_156,射出二段位置,0,,
m_rw_17_15_1_156,射出二段压力,0,,
m_rw_0_10_1_157,射出二段速度,0,,
m_rw_10_22_0_157,射出二段预留,0,,
s_rw_0_10_0_158,射出二段压力上升斜率,0,,
s_rw_10_10_0_158,射出二段压力下降斜率,0,,
s_rw_20_12_0_158,射出二段预留,0,,
s_rw_0_10_0_159,射出二段速度上升斜率,0,,
s_rw_10_10_0_159,射出二段速度下降斜率,0,,
s_rw_20_12_0_159,射出二段预留,0,,
m_rw_0_17_2_160,射出三段位置,0,,
m_rw_17_15_1_160,射出三段压力,0,,
m_rw_0_10_1_161,射出三段速度,0,,
m_rw_10_22_0_161,射出三段预留,0,,
s_rw_0_10_0_162,射出三段压力上升斜率,0,,
s_rw_10_10_0_162,射出三段压力下降斜率,0,,
s_rw_20_12_0_162,射出三段预留,0,,
s_rw_0_10_0_163,射出三段速度上升斜率,0,,
s_rw_10_10_0_163,射出三段速度下降斜率,0,,
s_rw_20_12_0_163,射出三段预留,0,,
m_rw_0_17_2_164,射出四段位置,0,,
m_rw_17_15_1_164,射出四段压力,0,,
m_rw_0_10_1_165,射出四段速度,0,,
m_rw_10_22_0_165,射出四段预留,0,,
s_rw_0_10_0_166,射出四段压力上升斜率,0,,
s_rw_10_10_0_166,射出四段压力下降斜率,0,,
s_rw_20_12_0_166,射出四段预留,0,,
s_rw_0_10_0_167,射出四段速度上升斜率,0,,
s_rw_10_10_0_167,射出四段速度下降斜率,0,,
s_rw_20_12_0_167,射出四段预留,0,,
m_rw_0_17_2_168,射出五段位置,0,,
m_rw_17_15_1_168,射出五段压力,0,,
m_rw_0_10_1_169,射出五段速度,0,,
m_rw_10_22_0_169,射出五段预留,0,,
s_rw_0_10_0_170,射出五段压力上升斜率,0,,
s_rw_10_10_0_170,射出五段压力下降斜率,0,,
s_rw_20_12_0_170,射出五段预留,0,,
s_rw_0_10_0_171,射出五段速度上升斜率,0,,
s_rw_10_10_0_171,射出五段速度下降斜率,0,,
s_rw_20_12_0_171,射出五段预留,0,,
m_rw_0_17_2_172,射出六段位置,0,,
m_rw_17_15_1_172,射出六段压力,0,,
m_rw_0_10_1_173,射出六段速度,0,,
m_rw_10_22_0_173,射出六段预留,0,,
s_rw_0_10_0_174,射出六段压力上升斜率,0,,
s_rw_10_10_0_174,射出六段压力下降斜率,0,,
s_rw_20_12_0_174,射出六段预留,0,,
s_rw_0_10_0_175,射出六段速度上升斜率,0,,
s_rw_10_10_0_175,射出六段速度下降斜率,0,,
s_rw_20_12_0_175,射出六段预留,0,,
m_rw_0_17_2_176,射出七段位置,0,,
m_rw_17_15_1_176,射出七段压力,0,,
m_rw_0_10_1_177,射出七段速度,0,,
m_rw_10_22_0_177,射出七段预留,0,,
s_rw_0_10_0_178,射出七段压力上升斜率,0,,
s_rw_10_10_0_178,射出七段压力下降斜率,0,,
s_rw_20_12_0_178,射出七段预留,0,,
s_rw_0_10_0_179,射出七段速度上升斜率,0,,
s_rw_10_10_0_179,射出七段速度下降斜率,0,,
s_rw_20_12_0_179,射出七段预留,0,,
m_rw_0_17_2_180,射出八段位置,0,,
m_rw_17_15_1_180,射出八段压力,0,,
m_rw_0_10_1_181,射出八段速度,0,,
m_rw_10_22_0_181,射出八段预留,0,,
s_rw_0_10_0_182,射出八段压力上升斜率,0,,
s_rw_10_10_0_182,射出八段压力下降斜率,0,,
s_rw_20_12_0_182,射出八段预留,0,,
s_rw_0_10_0_183,射出八段速度上升斜率,0,,
s_rw_10_10_0_183,射出八段速度下降斜率,0,,
s_rw_20_12_0_183,射出八段预留,0,,
m_rw_0_17_2_184,射出九段位置,0,,
m_rw_17_15_1_184,射出九段压力,0,,
m_rw_0_10_1_185,射出九段速度,0,,
m_rw_10_22_0_185,射出九段预留,0,,
s_rw_0_10_0_186,射出九段压力上升斜率,0,,
s_rw_10_10_0_186,射出九段压力下降斜率,0,,
s_rw_20_12_0_186,射出九段预留,0,,
s_rw_0_10_0_187,射出九段速度上升斜率,0,,
s_rw_10_10_0_187,射出九段速度下降斜率,0,,
s_rw_20_12_0_187,射出九段预留,0,,
m_rw_0_17_2_188,射出十段位置,0,,
m_rw_17_15_1_188,射出十段压力,0,,
m_rw_0_10_1_189,射出十段速度,0,,
m_rw_10_22_0_189,射出十段预留,0,,
s_rw_0_10_0_190,射出十段压力上升斜率,0,,
s_rw_10_10_0_190,射出十段压力下降斜率,0,,
s_rw_20_12_0_190,射出十段预留,0,,
s_rw_0_10_0_191,射出十段速度上升斜率,0,,
s_rw_10_10_0_191,射出十段速度下降斜率,0,,
s_rw_20_12_0_191,射出十段预留,0,,
m_rw_0_16_2_192,射出命令前延迟,0,,
m_rw_16_16_2_192,射出命令后延迟,0,,
s_rw_0_16_2_193,射出比例阀前延迟,0,,
s_rw_16_16_2_193,射出比例阀后延迟,0,,
m_rw_0_16_3_194,射出一段时间,0,,
m_rw_16_16_3_194,射出二段时间,0,,
m_rw_0_16_3_195,射出三段时间,0,,
m_rw_16_16_3_195,射出四段时间,0,,
m_rw_0_16_3_196,射出五段时间,0,,
m_rw_16_16_3_196,射出六段时间,0,,
m_rw_0_16_3_197,射出七段时间,0,,
m_rw_16_16_3_197,射出八段时间,0,,
m_rw_0_16_3_198,射出九段时间,0,,
m_rw_16_16_3_198,射出十段时间,0,,
m_rw_0_20_2_199,射出总时间,0,,
m_rw_20_4_0_199,射出切保压,0,,
m_rw_24_8_0_199,预射胶速度,0,,
m_rw_0_16_0_200,射出保护时间,0,,
m_rw_16_1_0_200,预射胶功能,0,,
m_rw_17_3_0_200,预射胶模式,0,,
m_rw_20_12_2_200,预射胶时间,0,,
m_rw_0_4_0_201,射出段数设定,0,,
m_rw_4_4_0_201,保压段数设定,0,,
m_rw_8_16_1_201,预射胶位置,0,,
m_rw_24_8_0_201,预留,0,,
m_rw_0_17_3_202,保压一段时间,0,,
m_rw_17_15_1_202,保压一段压力,0,,
m_rw_0_10_1_203,保压一段速度,0,,
m_rw_10_22_0_203,保压一段预留,0,,
s_rw_0_10_0_204,保压一段压力上升斜率,0,,
s_rw_10_10_0_204,保压一段压力下降斜率,0,,
s_rw_20_12_0_204,保压一段预留,0,,
s_rw_0_10_0_205,保压一段速度上升斜率,0,,
s_rw_10_10_0_205,保压一段速度下降斜率,0,,
s_rw_20_12_0_205,保压一段预留,0,,
m_rw_0_17_3_206,保压二段时间,0,,
m_rw_17_15_1_206,保压二段压力,0,,
m_rw_0_10_1_207,保压二段速度,0,,
m_rw_10_22_0_207,保压二段预留,0,,
s_rw_0_10_0_208,保压二段压力上升斜率,0,,
s_rw_10_10_0_208,保压二段压力下降斜率,0,,
s_rw_20_12_0_208,保压二段预留,0,,
s_rw_0_10_0_209,保压二段速度上升斜率,0,,
s_rw_10_10_0_209,保压二段速度下降斜率,0,,
s_rw_20_12_0_209,保压二段预留,0,,
m_rw_0_17_3_210,保压三段时间,0,,
m_rw_17_15_1_210,保压三段压力,0,,
m_rw_0_10_1_211,保压三段速度,0,,
m_rw_10_22_0_211,保压三段预留,0,,
s_rw_0_10_0_212,保压三段压力上升斜率,0,,
s_rw_10_10_0_212,保压三段压力下降斜率,0,,
s_rw_20_12_0_212,保压三段预留,0,,
s_rw_0_10_0_213,保压三段速度上升斜率,0,,
s_rw_10_10_0_213,保压三段速度下降斜率,0,,
s_rw_20_12_0_213,保压三段预留,0,,
m_rw_0_17_3_214,保压四段时间,0,,
m_rw_17_15_1_214,保压四段压力,0,,
m_rw_0_10_1_215,保压四段速度,0,,
m_rw_10_22_0_215,保压四段预留,0,,
s_rw_0_10_0_216,保压四段压力上升斜率,0,,
s_rw_10_10_0_216,保压四段压力下降斜率,0,,
s_rw_20_12_0_216,保压四段预留,0,,
s_rw_0_10_0_217,保压四段速度上升斜率,0,,
s_rw_10_10_0_217,保压四段速度下降斜率,0,,
s_rw_20_12_0_217,保压四段预留,0,,
m_rw_0_17_3_218,保压五段时间,0,,
m_rw_17_15_1_218,保压五段压力,0,,
m_rw_0_10_1_219,保压五段速度,0,,
m_rw_10_22_0_219,保压五段预留,0,,
s_rw_0_10_0_220,保压五段压力上升斜率,0,,
s_rw_10_10_0_220,保压五段压力下降斜率,0,,
s_rw_20_12_0_220,保压五段预留,0,,
s_rw_0_10_0_221,保压五段速度上升斜率,0,,
s_rw_10_10_0_221,保压五段速度下降斜率,0,,
s_rw_20_12_0_221,保压五段预留,0,,
m_rw_0_17_3_222,保压六段时间,0,,
m_rw_17_15_1_222,保压六段压力,0,,
m_rw_0_10_1_223,保压六段速度,0,,
m_rw_10_22_0_223,保压六段预留,0,,
s_rw_0_10_0_224,保压六段压力上升斜率,0,,
s_rw_10_10_0_224,保压六段压力下降斜率,0,,
s_rw_20_12_0_224,保压六段预留,0,,
s_rw_0_10_0_225,保压六段速度上升斜率,0,,
s_rw_10_10_0_225,保压六段速度下降斜率,0,,
s_rw_20_12_0_225,保压六段预留,0,,
m_rw_0_17_3_226,保压七段时间,0,,
m_rw_17_15_1_226,保压七段压力,0,,
m_rw_0_10_1_227,保压七段速度,0,,
m_rw_10_22_0_227,保压七段预留,0,,
s_rw_0_10_0_228,保压七段压力上升斜率,0,,
s_rw_10_10_0_228,保压七段压力下降斜率,0,,
s_rw_20_12_0_228,保压七段预留,0,,
s_rw_0_10_0_229,保压七段速度上升斜率,0,,
s_rw_10_10_0_229,保压七段速度下降斜率,0,,
s_rw_20_12_0_229,保压七段预留,0,,
m_rw_0_17_3_230,保压八段时间,0,,
m_rw_17_15_1_230,保压八段压力,0,,
m_rw_0_10_1_231,保压八段速度,0,,
m_rw_10_22_0_231,保压八段预留,0,,
s_rw_0_10_0_232,保压八段压力上升斜率,0,,
s_rw_10_10_0_232,保压八段压力下降斜率,0,,
s_rw_20_12_0_232,保压八段预留,0,,
s_rw_0_10_0_233,保压八段速度上升斜率,0,,
s_rw_10_10_0_233,保压八段速度下降斜率,0,,
s_rw_20_12_0_233,保压八段预留,0,,
m_rw_0_17_3_234,保压九段时间,0,,
m_rw_17_15_1_234,保压九段压力,0,,
m_rw_0_10_1_235,保压九段速度,0,,
m_rw_10_22_0_235,保压九段预留,0,,
s_rw_0_10_0_236,保压九段压力上升斜率,0,,
s_rw_10_10_0_236,保压九段压力下降斜率,0,,
s_rw_20_12_0_236,保压九段预留,0,,
s_rw_0_10_0_237,保压九段速度上升斜率,0,,
s_rw_10_10_0_237,保压九段速度下降斜率,0,,
s_rw_20_12_0_237,保压九段预留,0,,
m_rw_0_17_3_238,保压十段时间,0,,
m_rw_17_15_1_238,保压十段压力,0,,
m_rw_0_10_1_239,保压十段速度,0,,
m_rw_10_22_0_239,保压十段预留,0,,
s_rw_0_10_0_240,保压十段压力上升斜率,0,,
